gene,lineage,rho_posterior_median,rho_hdi_low,rho_hdi_high,prob_negative,prob_outside_rope,n_samples,ess_bulk,rhat,significant,fdr
CCNE1,Soft Tissue,0.025481814547875348,-0.270982278595342,0.29517631087330254,0.4305,0.518,45,2095.0,1.0,False,0.5098846153846154
CDK6,Soft Tissue,-0.6020057348286004,-0.7622504588994159,-0.3863321748716435,1.0,1.0,45,1564.0,1.0,True,0.0
GATA3,Soft Tissue,-0.3311850565120731,-0.575203680135357,-0.0515222620603874,0.985,0.9475,45,1881.0,1.0,False,0.17152941176470604
TWNK,Soft Tissue,-0.27048983384592473,-0.5316935197478811,0.021971128683452523,0.9675,0.8915,45,1823.0,1.0,False,0.25991208791208803
RAPGEFL1,Soft Tissue,0.1322984579662736,-0.15148412696465913,0.4145548421827794,0.186,0.6555,45,1633.0,1.0,False,0.5062040816326531
RAPGEF2,Soft Tissue,-0.2921509134284541,-0.538895913981037,-0.028213572992147773,0.974,0.9205,45,2336.0,1.0,False,0.21465000000000006
CCND1,Soft Tissue,-0.5394539930993484,-0.7123907518720609,-0.2883655211205991,1.0,0.9995,45,1784.0,1.0,True,0.007714285714284865
ATP5F1B,Soft Tissue,-0.4669610123105695,-0.6803130626044132,-0.22534813712203006,0.9995,0.996,45,1791.0,1.0,True,0.030857142857142885
KRT18,Soft Tissue,0.09934175042123572,-0.20770859004410291,0.3470190887855851,0.2535,0.588,45,2066.0,1.0,False,0.5098846153846154
ELK3,Soft Tissue,-0.5316648438820927,-0.7406819916819343,-0.3130754639295125,1.0,0.9995,45,1658.0,1.0,True,0.007714285714284865
NEDD9,Soft Tissue,-0.35751655637248236,-0.5887148869013805,-0.07798876299743474,0.9915,0.9585,45,1797.0,1.0,False,0.15726315789473677
PTP4A1,Soft Tissue,-0.12896062496254881,-0.42289434462887066,0.14801380574871636,0.8075,0.64,45,2098.0,1.0,False,0.5096470588235293
CCND3,Soft Tissue,-0.4322402008862572,-0.6690346446796582,-0.18140889122640008,0.999,0.989,45,1760.0,1.0,False,0.06788571428571434
BCL6,Soft Tissue,-0.25541453851995,-0.5057970599432957,0.031396922774957536,0.9585,0.862,45,2451.0,1.0,False,0.29808
EVA1A,Soft Tissue,-0.3983843793805534,-0.6355345702446882,-0.15629105279408823,0.999,0.9875,45,1866.0,1.0,False,0.07499999999999973
