gene,lineage,rho_posterior_median,rho_hdi_low,rho_hdi_high,prob_negative,prob_outside_rope,n_samples,ess_bulk,rhat,significant,fdr
CCNE1,Bone,-0.5901894837230218,-0.7908573200601219,-0.3537698927119013,1.0,0.9995,35,1453.0,1.0,True,0.011999999999998678
CDK6,Bone,-0.5447299199376612,-0.757532163750464,-0.3064262304922711,1.0,0.9995,35,1473.0,1.0,True,0.011999999999998678
GATA3,Bone,-0.32107685668856867,-0.5904894966427252,0.0060200752211236885,0.968,0.9115,35,2205.0,1.0,False,0.2811176470588236
TWNK,Bone,-0.4118919035780745,-0.6708798782913972,-0.11252166752645815,0.9915,0.9685,35,1986.0,1.0,False,0.17009999999999986
RAPGEFL1,Bone,-0.09045175356019339,-0.41619983576891734,0.23533811988170195,0.7035,0.6,35,2019.0,1.0,False,0.45339622641509425
RAPGEF2,Bone,-0.2976505087871999,-0.6033244792808281,0.011864876400357494,0.96,0.9,35,1856.0,1.0,False,0.29481081081081073
CCND1,Bone,-0.653374611908216,-0.8320657382058203,-0.44253634929722846,1.0,1.0,35,1181.0,1.0,True,0.0
ATP5F1B,Bone,-0.3737871876408694,-0.6306004032649406,-0.07916925364783228,0.9855,0.9585,35,1941.0,1.0,False,0.1948695652173912
KRT18,Bone,-0.29161048669219625,-0.5834871809173967,0.01564941008196863,0.9545,0.8705,35,1550.0,1.0,False,0.31940425531914896
ELK3,Bone,-0.1504828068082031,-0.4703161151874177,0.14454977823505777,0.815,0.6715,35,2208.0,1.0,False,0.45339622641509425
NEDD9,Bone,-0.2180792356283023,-0.5097178542263237,0.11744358904587893,0.901,0.786,35,1965.0,1.0,False,0.3938823529411764
PTP4A1,Bone,0.3513760777010221,0.017859797869745675,0.6021675591882534,0.0145,0.945,35,1917.0,1.0,False,0.22736842105263178
CCND3,Bone,-0.34473670197759554,-0.614458029934555,-0.04778990983282938,0.976,0.94,35,1869.0,1.0,False,0.22736842105263178
BCL6,Bone,0.17163978241341815,-0.14782921926566667,0.4669733196567174,0.148,0.7255,35,2327.0,1.0,False,0.45339622641509425
EVA1A,Bone,-0.45361040341120185,-0.7021461542815781,-0.15707380550908517,0.9965,0.9845,35,1477.0,1.0,False,0.11957142857142826
